stk_cd,t1_dt,t1_open,entry,tp,sl,result,entry_tm,tp_tm,sl_tm,rows,data_quality
226590,20250915,15840.0,15364.8,16440.336,14750.207999999999,SL_ONLY,20250915090100,,20250915091300,382,OK
226950,20250903,77600.0,75272.0,80541.04000000001,72261.12,TP_ONLY,20250903090100,20250903090600,,382,OK
227950,20250808,524.0,508.28,543.8596,487.94879999999995,SL_FIRST,20250808091200,20250808111200,20250808091500,379,OK
229000,20250630,2210.0,2143.7,2293.759,2057.9519999999998,TP_FIRST,20250630090000,20250630090300,20250630145800,378,OK
232680,20251230,14900.0,14453.0,15464.710000000001,13874.88,SL_ONLY,20251230092300,,20251230101200,382,OK
234030,20250709,10590.0,10272.3,10991.360999999999,9861.408,TP_ONLY,20250709090000,20250709092100,,379,OK
234030,20251110,10840.0,10514.8,11250.836,10094.207999999999,NONE_AFTER_ENTRY,20251110112600,,,382,OK
234100,20250625,1450.0,1406.5,1504.9550000000002,1350.24,SL_FIRST,20250625090300,20250625122600,20250625090300,379,OK
234340,20250610,16712.0,16210.64,17345.3848,15562.214399999999,NO_ENTRY,,,,379,OK
234920,20250428,4355.0,4224.349999999999,4520.054499999999,4055.3759999999993,NO_ENTRY,,,,375,OK
234920,20250529,5300.0,5141.0,5500.87,4935.36,SL_ONLY,20250529093200,,20250529104700,377,OK
234920,20250627,6100.0,5917.0,6331.1900000000005,5680.32,TP_FIRST,20250627090000,20250627090400,20250627110400,379,OK
235980,20251111,7290.0,7071.3,7566.291000000001,6788.448,TP_FIRST,20251111090200,20251111090200,20251111091200,379,OK
236810,20250627,4210.0,4083.7,4369.559,3920.352,SL_FIRST,20250627090200,20250627092500,20250627090600,377,OK
239340,20250411,1957.0,1898.29,2031.1703,1822.3583999999998,NO_ENTRY,,,,217,OK
239340,20250414,2960.0,2871.2,3072.184,2756.352,NO_ENTRY,,,,226,OK
239340,20250415,3545.0,3438.65,3679.3555,3301.104,SL_ONLY,20250415090400,,20250415090400,376,OK
239340,20250512,2770.0,2686.9,2874.983,2579.424,AMBIGUOUS_SAME_MIN,20250512090300,20250512090300,20250512090300,373,OK
240600,20250805,5880.0,5703.599999999999,6102.852,5475.455999999999,SL_ONLY,20250805090100,,20250805095300,380,OK
241520,20250415,9870.0,9573.9,10244.073,9190.944,SL_ONLY,20250415092700,,20250415093400,377,OK
241690,20251112,4285.0,4156.45,4447.4015,3990.1919999999996,SL_ONLY,20251112090000,,20251112092000,379,OK
244920,20251119,7910.0,7672.7,8209.789,7365.7919999999995,NO_ENTRY,,,,381,OK
246250,20250512,2385.0,2313.45,2475.3914999999997,2220.912,SL_FIRST,20250512090200,20250512115900,20250512090200,377,OK
246250,20250514,2615.0,2536.5499999999997,2714.1085,2435.0879999999997,NO_ENTRY,,,,380,OK
246690,20250415,2120.0,2056.4,2200.3480000000004,1974.144,TP_FIRST,20250415090000,20250415090300,20250415112200,381,OK
246710,20251201,2250.0,2182.5,2335.275,2095.2,SL_FIRST,20251201090200,20251201091000,20251201090500,377,OK
246720,20250625,5250.0,5092.5,5448.975,4888.8,NONE_AFTER_ENTRY,20250625102100,,,312,OK
246960,20250701,4120.0,3996.4,4276.148,3836.544,SL_ONLY,20250701142000,,20250701142000,377,OK
247660,20250421,6730.0,6528.099999999999,6985.067,6266.976,SL_ONLY,20250421090200,,20250421090200,346,OK
249420,20250708,17500.0,16975.0,18163.25,16296.0,NONE_AFTER_ENTRY,20250708091400,,,382,OK
250930,20250904,624.0,605.28,647.6496,581.0687999999999,SL_ONLY,20250904090200,,20250904090500,360,OK
250930,20251028,595.0,577.15,617.5505,554.064,NO_ENTRY,,,,378,OK
251630,20250527,5930.0,5752.099999999999,6154.746999999999,5522.016,SL_ONLY,20250527090200,,20250527092000,379,OK
253160,20250709,2840.0,2754.7999999999997,2947.636,2644.6079999999997,NO_ENTRY,,,,164,LOW_ROWS
253840,20250520,6900.0,6693.0,7161.51,6425.28,NO_ENTRY,,,,379,OK
254490,20250411,12720.0,12338.4,13202.088,11844.864,SL_ONLY,20250411093300,,20250411150500,374,OK
256840,20250602,5940.0,5761.8,6165.126,5531.3279999999995,TP_ONLY,20250602090300,20250602090800,,382,OK
256940,20250512,13120.0,12726.4,13617.248,12217.344,TP_FIRST,20250512090100,20250512090100,20250512100900,379,OK
258790,20250403,1469.0,1424.93,1524.6751000000002,1367.9328,NO_ENTRY,,,,274,OK
258790,20250404,1649.0,1599.53,1711.4971,1535.5488,SL_FIRST,20250404090100,20250404095200,20250404090100,360,OK
258790,20250922,1706.0,1654.82,1770.6574,1588.6272,SL_ONLY,20250922091900,,20250922091900,378,OK
258790,20251202,1851.0,1795.47,1921.1529,1723.6512,TP_FIRST,20251202090300,20251202090300,20251202093700,378,OK
260660,20251218,5540.0,5373.8,5749.966,5158.848,SL_ONLY,20251218090200,,20251218090300,380,OK
260930,20250715,6880.0,6673.599999999999,7140.7519999999995,6406.655999999999,TP_ONLY,20250715090000,20250715090300,,381,OK
262260,20250425,7200.0,6984.0,7472.88,6704.639999999999,TP_FIRST,20250425090000,20250425090000,20250425145600,378,OK
263050,20250630,2435.0,2361.95,2527.2865,2267.4719999999998,SL_FIRST,20250630090200,20250630091300,20250630090400,375,OK
263700,20250417,3200.0,3104.0,3321.28,2979.8399999999997,TP_ONLY,20250417090200,20250417090700,,378,OK
263770,20250729,3055.0,2963.35,3170.7845,2844.816,SL_ONLY,20250729090200,,20250729090500,377,OK
263810,20251014,3905.0,3787.85,4052.9995000000004,3636.336,SL_FIRST,20251014090000,20251014092400,20251014090300,382,OK
265740,20250619,4740.0,4597.8,4919.646000000001,4413.888,NO_ENTRY,,,,378,OK
271830,20251209,2260.0,2192.2,2345.654,2104.5119999999997,TP_ONLY,20251209090000,20251209090100,,381,OK
274090,20251223,17030.0,16519.1,17675.436999999998,15858.335999999998,SL_ONLY,20251223090200,,20251223091200,378,OK
277070,20250411,6600.0,6402.0,6850.14,6145.92,TP_FIRST,20250411090800,20250411101000,20250411125400,381,OK
278650,20251105,1735.0,1682.95,1800.7565000000002,1615.632,TP_FIRST,20251105090300,20251105090500,20251105140300,377,OK
282720,20250423,11730.0,11378.1,12174.567000000001,10922.976,SL_FIRST,20250423090000,20250423105700,20250423094300,382,OK
282880,20250918,18557.0,18000.29,19260.3103,17280.2784,SL_ONLY,20250918090600,,20250918122600,382,OK
284620,20250813,1390.0,1348.3,1442.681,1294.368,SL_ONLY,20250813091100,,20250813092200,371,OK
285800,20250423,2650.0,2570.5,2750.435,2467.68,SL_FIRST,20250423090200,20250423090300,20250423090200,373,OK
286940,20250617,25200.0,24444.0,26155.08,23466.239999999998,NONE_AFTER_ENTRY,20250617090000,,,381,OK
288330,20250624,1592.0,1544.24,1652.3368,1482.4704,NO_ENTRY,,,,204,OK
288330,20250625,1755.0,1702.35,1821.5145,1634.2559999999999,TP_ONLY,20250625090300,20250625090400,,369,OK
288330,20250626,2355.0,2284.35,2444.2545,2192.9759999999997,NO_ENTRY,,,,297,OK
288330,20251212,1270.0,1231.8999999999999,1318.133,1182.6239999999998,SL_ONLY,20251212090200,,20251212090200,371,OK
288620,20250424,11210.0,10873.699999999999,11634.859,10438.751999999999,SL_ONLY,20250424090800,,20250424093100,374,OK
289010,20250408,2670.0,2589.9,2771.193,2486.304,TP_ONLY,20250408090000,20250408090000,,378,OK
289010,20250418,4865.0,4719.05,5049.383500000001,4530.288,TP_ONLY,20250418090000,20250418090200,,378,OK
289010,20250429,6170.0,5984.9,6403.843,5745.503999999999,SL_FIRST,20250429090500,20250429093400,20250429090600,379,OK
289220,20250423,6730.0,6528.099999999999,6985.067,6266.976,TP_ONLY,20250423090500,20250423100300,,370,OK
290090,20250716,11670.0,11319.9,12112.293,10867.104,SL_ONLY,20250716090200,,20250716090400,379,OK
290120,20250602,4100.0,3977.0,4255.39,3817.92,TP_FIRST,20250602090200,20250602090400,20250602091300,374,OK
290520,20250718,2355.0,2284.35,2444.2545,2192.9759999999997,TP_FIRST,20250718090000,20250718090000,20250718133100,379,OK
290650,20250908,45050.0,43698.5,46757.395000000004,41950.56,TP_ONLY,20250908091200,20250908094700,,380,OK
290660,20250619,1273.0,1234.81,1321.2467,1185.4176,SL_ONLY,20250619090000,,20250619094000,372,OK
290670,20250507,16470.0,15975.9,17094.213,15336.864,NO_ENTRY,,,,377,OK
290670,20250529,18290.0,17741.3,18983.191,17031.647999999997,NONE_AFTER_ENTRY,20250529101100,,,382,OK
291650,20250521,1614.0,1565.58,1675.1706,1502.9568,SL_ONLY,20250521090300,,20250521090600,379,OK
291810,20250618,3150.0,3055.5,3269.385,2933.2799999999997,SL_ONLY,20250618090300,,20250618092500,377,OK
291810,20251104,3680.0,3569.6,3819.472,3426.816,SL_ONLY,20251104090200,,20251104090200,376,OK
293490,20250625,23000.0,22310.0,23871.7,21417.6,NONE_AFTER_ENTRY,20250625092700,,,382,OK
293580,20250422,2390.0,2318.2999999999997,2480.5809999999997,2225.5679999999998,TP_FIRST,20250422090000,20250422090000,20250422090600,380,OK
294570,20250609,39750.0,38557.5,41256.525,37015.2,SL_ONLY,20250609094000,,20250609121000,379,OK
295310,20250804,33050.0,32058.5,34302.595,30776.16,SL_ONLY,20250804090000,,20250804090600,382,OK
297090,20250521,8420.0,8167.4,8739.118,7840.704,NO_ENTRY,,,,381,OK
297570,20250402,986.0,956.42,1023.3694,918.1632,TP_ONLY,20250402090200,20250402090300,,304,OK
298060,20250725,1487.0,1442.3899999999999,1543.3573,1384.6943999999999,TP_FIRST,20250725090400,20250725090400,20250725114600,375,OK
298380,20250408,51000.0,49470.0,52932.9,47491.2,SL_ONLY,20250408090300,,20250408090700,380,OK
298380,20251113,153000.0,148410.0,158798.7,142473.6,NO_ENTRY,,,,380,OK
299660,20250522,5490.0,5325.3,5698.071000000001,5112.288,NO_ENTRY,,,,377,OK
299660,20250523,6610.0,6411.7,6860.519,6155.232,TP_FIRST,20250523090000,20250523090100,20250523090400,382,OK
299660,20250528,9050.0,8778.5,9392.995,8427.36,SL_FIRST,20250528091100,20250528131200,20250528091100,375,OK
304840,20251226,1372.0,1330.84,1423.9988,1277.6064,AMBIGUOUS_SAME_MIN,20251226090000,20251226090000,20251226090000,367,OK
306040,20251216,6400.0,6208.0,6642.56,5959.679999999999,NONE_AFTER_ENTRY,20251216144900,,,212,OK
306040,20251217,6910.0,6702.7,7171.889,6434.592,SL_FIRST,20251217090600,20251217092600,20251217090700,373,OK
306040,20251218,8420.0,8167.4,8739.118,7840.704,SL_ONLY,20251218090600,,20251218090900,380,OK
307750,20250718,4950.0,4801.5,5137.6050000000005,4609.44,TP_ONLY,20250718090100,20250718091400,,382,OK
307930,20250422,7720.0,7488.4,8012.588,7188.864,SL_ONLY,20250422090900,,20250422090900,378,OK
308080,20250716,4175.0,4049.75,4333.2325,3887.7599999999998,TP_FIRST,20250716090100,20250716091400,20250716130600,381,OK
308080,20251127,5090.0,4937.3,5282.911,4739.808,SL_FIRST,20251127090200,20251127112100,20251127090200,371,OK
308080,20251128,6250.0,6062.5,6486.875,5820.0,TP_ONLY,20251128090000,20251128091500,,379,OK
308100,20250401,4861.0,4715.17,5045.231900000001,4526.5632,NO_ENTRY,,,,296,OK
308100,20250402,5208.0,5051.76,5405.3832,4849.6896,NO_ENTRY,,,,380,OK
308100,20250502,3247.0,3149.5899999999997,3370.0613,3023.6063999999997,NO_ENTRY,,,,372,OK
308100,20250703,3367.0,3265.99,3494.6093,3135.3504,NO_ENTRY,,,,377,OK
308100,20250723,4205.0,4078.85,4364.3695,3915.696,TP_ONLY,20250723090100,20250723090600,,379,OK
308170,20251229,6330.0,6140.099999999999,6569.907,5894.495999999999,SL_FIRST,20251229090000,20251229090200,20251229090000,374,OK
309710,20250922,24500.0,23765.0,25428.550000000003,22814.399999999998,TP_ONLY,20250922090400,20250922121800,,381,OK
309960,20250422,6090.0,5907.3,6320.811000000001,5671.008,TP_ONLY,20250422090300,20250422090700,,375,OK
312610,20250725,1833.0,1778.01,1902.4707,1706.8896,SL_ONLY,20250725123500,,20250725130200,374,OK
317120,20250528,2513.0,2437.61,2608.2427000000002,2340.1056,NO_ENTRY,,,,377,OK
317120,20250925,2090.0,2027.3,2169.2110000000002,1946.2079999999999,SL_FIRST,20250925090000,20250925091300,20250925090000,379,OK
317120,20250929,3225.0,3128.25,3347.2275000000004,3003.12,SL_FIRST,20250929090100,20250929095000,20250929090200,378,OK
317120,20251229,2490.0,2415.2999999999997,2584.3709999999996,2318.6879999999996,AMBIGUOUS_SAME_MIN,20251229090000,20251229090000,20251229090000,378,OK
317240,20251218,364.0,353.08,377.7956,338.9568,SL_ONLY,20251218092200,,20251218101500,379,OK
317690,20250715,5300.0,5141.0,5500.87,4935.36,SL_ONLY,20250715090300,,20250715092000,376,OK
317690,20250717,5860.0,5684.2,6082.094,5456.831999999999,TP_ONLY,20250717093300,20250717094700,,377,OK
317770,20250418,4400.0,4268.0,4566.76,4097.28,NO_ENTRY,,,,348,OK
317770,20250421,6540.0,6343.8,6787.866000000001,6090.048,NO_ENTRY,,,,319,OK
317770,20250422,9290.0,9011.3,9642.091,8650.847999999998,SL_ONLY,20250422090800,,20250422090800,373,OK
317830,20250827,9540.0,9253.8,9901.565999999999,8883.648,SL_ONLY,20250827090400,,20250827092400,379,OK
317850,20251125,8860.0,8594.199999999999,9195.794,8250.431999999999,SL_ONLY,20251125093200,,20251125100300,382,OK
317870,20251029,17880.0,17343.6,18557.652,16649.856,SL_ONLY,20251029090300,,20251029102300,381,OK
318020,20251110,5300.0,5141.0,5500.87,4935.36,TP_FIRST,20251110091100,20251110092500,20251110101500,378,OK
318060,20251127,17900.0,17363.0,18578.41,16668.48,NO_ENTRY,,,,381,OK
319400,20250903,6360.0,6169.2,6601.044,5922.432,TP_ONLY,20250903094100,20250903122200,,382,OK
321260,20250814,2600.0,2522.0,2698.54,2421.12,TP_ONLY,20250814090300,20250814090800,,382,OK
322000,20250515,43600.0,42292.0,45252.44,40600.32,SL_ONLY,20250515090200,,20250515102200,382,OK
322180,20251104,7590.0,7362.3,7877.661000000001,7067.808,NO_ENTRY,,,,381,OK
330350,20250523,9000.0,8730.0,9341.1,8380.8,TP_ONLY,20250523090100,20250523090300,,378,OK
330350,20251217,9430.0,9147.1,9787.397,8781.216,TP_ONLY,20251217090000,20251217090500,,381,OK
330860,20250619,14880.0,14433.6,15443.952000000001,13856.256,SL_ONLY,20250619090300,,20250619135700,382,OK
331520,20250513,819.0,794.43,850.0401,762.6528,SL_ONLY,20250513090000,,20250513092700,381,OK
332570,20250612,3510.0,3404.7,3643.029,3268.5119999999997,NO_ENTRY,,,,380,OK
335810,20250620,3375.0,3273.75,3502.9125000000004,3142.7999999999997,NO_ENTRY,,,,378,OK
335870,20251107,2110.0,2046.7,2189.969,1964.8319999999999,SL_ONLY,20251107091000,,20251107091400,344,OK
336260,20251029,40450.0,39236.5,41983.055,37667.04,SL_FIRST,20251029090100,20251029103300,20251029092200,382,OK
336370,20251113,11590.0,11242.3,12029.261,10792.607999999998,NONE_AFTER_ENTRY,20251113100400,,,382,OK
339950,20250408,2780.0,2696.6,2885.362,2588.736,NO_ENTRY,,,,379,OK
340440,20250423,1479.0,1434.6299999999999,1535.0541,1377.2448,SL_ONLY,20250423090100,,20250423091200,362,OK
340440,20250704,1770.0,1716.8999999999999,1837.0829999999999,1648.2239999999997,SL_ONLY,20250704130000,,20250704141300,382,OK
340810,20250605,5800.0,5626.0,6019.820000000001,5400.96,NO_ENTRY,,,,378,OK
340930,20250415,1830.0,1775.1,1899.357,1704.0959999999998,NO_ENTRY,,,,350,OK
340930,20250722,1874.0,1817.78,1945.0246000000002,1745.0688,NO_ENTRY,,,,380,OK
340930,20251020,1584.0,1536.48,1644.0336000000002,1475.0208,NO_ENTRY,,,,378,OK
340930,20251027,1978.0,1918.6599999999999,2052.9662,1841.9135999999999,NO_ENTRY,,,,378,OK
344860,20251218,2450.0,2376.5,2542.855,2281.44,AMBIGUOUS_SAME_MIN,20251218090000,20251218090100,20251218090100,378,OK
347700,20250804,17280.0,16761.6,17934.912,16091.135999999999,SL_ONLY,20250804090200,,20250804090200,378,OK
347770,20250814,2245.0,2177.65,2330.0855,2090.544,TP_FIRST,20250814090000,20250814094500,20250814141900,375,OK
347850,20250617,32664.0,31684.079999999998,33901.9656,30416.7168,NO_ENTRY,,,,382,OK
347850,20250923,54941.0,53292.77,57023.2639,51161.059199999996,NO_ENTRY,,,,382,OK
347860,20250617,2700.0,2619.0,2802.3300000000004,2514.24,NO_ENTRY,,,,379,OK
348080,20250425,987.0,957.39,1024.4073,919.0944,AMBIGUOUS_SAME_MIN,20250425095900,20250425095900,20250425095900,282,OK
348080,20250428,1000.0,970.0,1037.9,931.1999999999999,SL_FIRST,20250428090000,20250428091100,20250428090100,377,OK
348080,20250430,1469.0,1424.93,1524.6751000000002,1367.9328,SL_ONLY,20250430090000,,20250430090100,379,OK
348080,20250828,1237.0,1199.8899999999999,1283.8823,1151.8944,SL_ONLY,20250828090000,,20250828090200,378,OK
348150,20250409,5760.0,5587.2,5978.304,5363.7119999999995,TP_FIRST,20250409101800,20250409103100,20250409144000,377,OK
348150,20250828,6420.0,6227.4,6663.318,5978.303999999999,SL_ONLY,20250828090100,,20250828090200,380,OK
352910,20251229,6150.0,5965.5,6383.085,5726.88,NO_ENTRY,,,,380,OK
353590,20251103,4185.0,4059.45,4343.6115,3897.0719999999997,TP_FIRST,20251103090300,20251103090300,20251103090400,373,OK
355390,20250407,7877.0,7640.69,8175.5383,7335.0624,NO_ENTRY,,,,214,OK
355390,20250408,10234.0,9926.98,10621.8686,9529.9008,NO_ENTRY,,,,251,OK
355390,20250409,10669.0,10348.93,11073.3551,9934.9728,NO_ENTRY,,,,375,OK
355390,20250619,11416.0,11073.52,11848.666400000002,10630.5792,NO_ENTRY,,,,381,OK
357580,20250604,7970.0,7730.9,8272.063,7421.664,SL_ONLY,20250604090100,,20250604095500,378,OK
357580,20250924,11000.0,10670.0,11416.900000000001,10243.199999999999,SL_ONLY,20250924090000,,20250924090000,381,OK
357880,20250417,2230.0,2163.1,2314.517,2076.576,NO_ENTRY,,,,380,OK
359090,20251126,1146.0,1111.62,1189.4334,1067.1552,SL_ONLY,20251126090400,,20251126090400,381,OK
364950,20250926,12350.0,11979.5,12818.065,11500.32,SL_ONLY,20250926110900,,20250926121800,380,OK
365270,20250912,7550.0,7323.5,7836.145,7030.5599999999995,SL_ONLY,20250912090200,,20250912090400,380,OK
365590,20251024,492.0,477.24,510.64680000000004,458.1504,TP_FIRST,20251024090000,20251024090000,20251024144800,380,OK
368600,20251224,1433.0,1390.01,1487.3107,1334.4096,SL_ONLY,20251224090000,,20251224090100,361,OK
368970,20250514,3575.0,3467.75,3710.4925000000003,3329.04,TP_FIRST,20250514090000,20250514090000,20250514090500,377,OK
369370,20250605,1638.0,1588.86,1700.0802,1525.3056,SL_ONLY,20250605113600,,20250605151200,374,OK
372800,20250421,7550.0,7323.5,7836.145,7030.5599999999995,SL_ONLY,20250421090300,,20250421090300,136,LOW_ROWS
372800,20250422,8200.0,7954.0,8510.78,7635.84,TP_FIRST,20250422090000,20250422090200,20250422131100,372,OK
372800,20250424,8400.0,8148.0,8718.36,7822.08,TP_ONLY,20250424104700,20250424125800,,376,OK
372910,20251202,3500.0,3395.0,3632.65,3259.2,TP_ONLY,20251202090000,20251202090300,,382,OK
373110,20250409,3967.0,3847.99,4117.3493,3694.0703999999996,SL_ONLY,20250409140300,,20250409142800,373,OK
373170,20250410,11570.0,11222.9,12008.503,10773.983999999999,SL_FIRST,20250410090300,20250410090800,20250410090300,238,OK
376900,20250516,22300.0,21631.0,23145.170000000002,20765.76,TP_FIRST,20250516095400,20250516103400,20250516131300,382,OK
376900,20251118,56700.0,54999.0,58848.93,52799.04,SL_ONLY,20251118090000,,20251118091000,381,OK
376930,20250917,2583.0,2505.5099999999998,2680.8957,2405.2895999999996,NO_ENTRY,,,,371,OK
376930,20250918,3592.0,3484.24,3728.1367999999998,3344.8704,NO_ENTRY,,,,382,OK
376980,20250407,10010.0,9709.699999999999,10389.378999999999,9321.311999999998,TP_ONLY,20250407090200,20250407090400,,317,OK
376980,20250408,9790.0,9496.3,10161.041,9116.447999999999,NO_ENTRY,,,,381,OK
377300,20250610,58200.0,56454.0,60405.780000000006,54195.84,SL_ONLY,20250610090300,,20250610090800,380,OK
377300,20250623,80500.0,78085.0,83550.95000000001,74961.59999999999,NO_ENTRY,,,,379,OK
377330,20250905,5510.0,5344.7,5718.829,5130.911999999999,SL_ONLY,20250905090100,,20250905090200,381,OK
377480,20250512,22150.0,21485.5,22989.485,20626.079999999998,TP_ONLY,20250512090000,20250512090200,,379,OK
378800,20250925,2685.0,2604.45,2786.7615,2500.272,NO_ENTRY,,,,378,OK
378850,20250909,4125.0,4001.25,4281.337500000001,3841.2,SL_ONLY,20250909090000,,20250909091700,381,OK
382150,20250414,11330.0,10990.1,11759.407000000001,10550.496,NO_ENTRY,,,,381,OK
383930,20250407,7410.0,7187.7,7690.839,6900.192,TP_ONLY,20250407090100,20250407090200,,380,OK
388870,20251112,6940.0,6731.8,7203.026000000001,6462.528,TP_ONLY,20251112090200,20251112091000,,382,OK
389140,20250415,9433.0,9150.01,9790.5107,8784.0096,NO_ENTRY,,,,303,OK
389140,20250416,10289.0,9980.33,10678.9531,9581.1168,NO_ENTRY,,,,379,OK
389140,20250417,12047.0,11685.59,12503.581300000002,11218.1664,NO_ENTRY,,,,379,OK
389140,20250418,18485.0,17930.45,19185.5815,17213.232,NO_ENTRY,,,,373,OK
389140,20250423,29491.0,28606.27,30608.7089,27462.0192,SL_ONLY,20250423090500,,20250423090700,376,OK
389140,20250508,23444.0,22740.68,24332.5276,21831.052799999998,NO_ENTRY,,,,378,OK
389140,20250723,15182.0,14726.539999999999,15757.3978,14137.478399999998,NO_ENTRY,,,,382,OK
389260,20250520,23700.0,22989.0,24598.230000000003,22069.44,NONE_AFTER_ENTRY,20250520090200,,,381,OK
389470,20250425,29650.0,28760.5,30773.735,27610.079999999998,SL_ONLY,20250425090700,,20250425091000,379,OK
389470,20250507,47900.0,46463.0,49715.41,44604.479999999996,TP_ONLY,20250507090000,20250507092600,,381,OK
389470,20250828,47500.0,46075.0,49300.25,44232.0,NO_ENTRY,,,,382,OK
389680,20250415,928.0,900.16,963.1712,864.1536,SL_ONLY,20250415090000,,20250415090400,382,OK
389680,20251212,611.0,592.67,634.1569,568.9631999999999,TP_FIRST,20251212090100,20251212090100,20251212125500,375,OK
391710,20250826,2125.0,2061.25,2205.5375,1978.8,TP_ONLY,20250826090000,20250826090200,,381,OK
396270,20251022,3625.0,3516.25,3762.3875000000003,3375.6,SL_ONLY,20251022090000,,20251022090200,377,OK
398120,20250417,3810.0,3695.7,3954.399,3547.872,SL_FIRST,20250417090100,20250417132700,20250417090600,375,OK
402030,20250605,34160.0,33135.2,35454.664,31809.791999999998,NO_ENTRY,,,,381,OK
403490,20250513,2100.0,2037.0,2179.59,1955.52,TP_ONLY,20250513090000,20250513093900,,381,OK
405000,20250514,13180.0,12784.6,13679.522,12273.216,NONE_AFTER_ENTRY,20250514094600,,,151,LOW_ROWS
405000,20250515,12100.0,11737.0,12558.59,11267.52,SL_ONLY,20250515105700,,20250515125600,368,OK
405920,20250718,3335.0,3234.95,3461.3965,3105.5519999999997,SL_ONLY,20250718090100,,20250718093000,370,OK
406820,20251224,19670.0,19079.899999999998,20415.493,18316.703999999998,SL_ONLY,20251224090300,,20251224090300,377,OK
407400,20250407,11920.0,11562.4,12371.768,11099.903999999999,NO_ENTRY,,,,379,OK
407400,20250408,12820.0,12435.4,13305.878,11937.983999999999,NO_ENTRY,,,,378,OK
408900,20250414,3475.0,3370.75,3606.7025000000003,3235.92,NO_ENTRY,,,,380,OK
408900,20250620,4990.0,4840.3,5179.121,4646.688,SL_ONLY,20250620090200,,20250620090900,379,OK
412350,20251121,2550.0,2473.5,2646.645,2374.56,TP_FIRST,20251121090000,20251121090100,20251121132600,380,OK
413630,20250909,2615.0,2536.5499999999997,2714.1085,2435.0879999999997,TP_ONLY,20250909090200,20250909102700,,382,OK
413630,20251022,3800.0,3686.0,3944.0200000000004,3538.56,TP_ONLY,20251022090000,20251022090200,,382,OK
417010,20251217,6800.0,6596.0,7057.72,6332.16,SL_ONLY,20251217090000,,20251217090000,377,OK
417010,20251222,9350.0,9069.5,9704.365,8706.72,SL_ONLY,20251222090300,,20251222105500,380,OK
417180,20250414,2650.0,2570.5,2750.435,2467.68,SL_FIRST,20250414090000,20250414110200,20250414091700,382,OK
417860,20250612,17880.0,17343.6,18557.652,16649.856,TP_FIRST,20250612090300,20250612090300,20250612092600,378,OK
417860,20250617,24000.0,23280.0,24909.600000000002,22348.8,AMBIGUOUS_SAME_MIN,20250617090300,20250617090300,20250617090300,237,OK
417860,20250618,28850.0,27984.5,29943.415,26865.12,TP_FIRST,20250618090000,20250618090200,20250618090900,380,OK
418620,20250625,4196.0,4070.12,4355.0284,3907.3151999999995,NO_ENTRY,,,,379,OK
419050,20250731,2370.0,2298.9,2459.8230000000003,2206.944,SL_ONLY,20250731090400,,20250731105200,381,OK
419080,20251211,7510.0,7284.7,7794.629,6993.312,TP_FIRST,20251211090300,20251211091900,20251211120300,379,OK
419530,20250515,59900.0,58103.0,62170.21000000001,55778.88,NO_ENTRY,,,,378,OK
424980,20250422,8150.0,7905.5,8458.885,7589.28,SL_ONLY,20250422090700,,20250422090700,356,OK
424980,20250428,9500.0,9215.0,9860.050000000001,8846.4,TP_FIRST,20250428090000,20250428090000,20250428090300,376,OK
429270,20250411,5287.0,5128.389999999999,5487.3773,4923.254399999999,SL_ONLY,20250411091400,,20250411094400,339,OK
429270,20250418,6527.0,6331.19,6774.3733,6077.942399999999,NO_ENTRY,,,,377,OK
429270,20250516,6454.0,6260.38,6698.6066,6009.9648,SL_ONLY,20250516090900,,20250516091200,367,OK
429270,20251121,6020.0,5839.4,6248.158,5605.824,TP_FIRST,20251121090100,20251121090600,20251121123700,377,OK
430690,20250429,7530.0,7304.099999999999,7815.387,7011.935999999999,SL_ONLY,20250429090200,,20250429091500,381,OK
431190,20251107,6090.0,5907.3,6320.811000000001,5671.008,SL_FIRST,20251107090000,20251107133100,20251107091000,378,OK
432430,20250414,6200.0,6014.0,6434.9800000000005,5773.44,NO_ENTRY,,,,380,OK
435570,20250407,14330.0,13900.1,14873.107000000002,13344.096,NO_ENTRY,,,,192,LOW_ROWS
435570,20250408,19890.0,19293.3,20643.831000000002,18521.568,SL_ONLY,20250408090200,,20250408090200,187,LOW_ROWS
435570,20250409,23100.0,22407.0,23975.49,21510.719999999998,TP_FIRST,20250409090200,20250409090200,20250409090300,376,OK
435570,20250414,31050.0,30118.5,32226.795000000002,28913.76,TP_FIRST,20250414090000,20250414090000,20250414093100,379,OK
435570,20250430,22700.0,22019.0,23560.33,21138.239999999998,SL_ONLY,20250430090300,,20250430100000,375,OK
435570,20250609,18130.0,17586.1,18817.127,16882.656,NO_ENTRY,,,,379,OK
435570,20251218,15730.0,15258.1,16326.167000000001,14647.776,SL_ONLY,20251218094100,,20251218114400,380,OK
437730,20250910,20400.0,19788.0,21173.16,18996.48,NONE_AFTER_ENTRY,20250910090600,,,382,OK
437730,20251128,40500.0,39285.0,42034.950000000004,37713.6,NONE_AFTER_ENTRY,20251128090100,,,382,OK
438700,20250424,4460.0,4326.2,4629.034,4153.152,TP_ONLY,20250424090000,20250424090400,,325,OK
438700,20250425,6280.0,6091.599999999999,6518.012,5847.936,SL_ONLY,20250425090200,,20250425090300,375,OK
439260,20250806,106500.0,103305.0,110536.35,99172.8,NONE_AFTER_ENTRY,20250806093400,,,382,OK
