code,name,lastPrice,marketCode,marketName,mrkt_tp
510043,대신 인버스 천연가스 선물 ETN(H) B,00006550,60,ETN,0
520009,미래에셋 레버리지 원유선물혼합 ETN(H),00007500,60,ETN,0
520037,미래에셋 코스피200 선물 ETN,00023875,60,ETN,0
520038,미래에셋 인버스 코스피200 선물 ETN,00003835,60,ETN,0
520039,미래에셋 코스닥150 선물 ETN,00015220,60,ETN,0
520040,미래에셋 인버스 코스닥150 선물 ETN,00004645,60,ETN,0
520046,미래에셋 레버리지 옥수수 선물 ETN,00010540,60,ETN,0
520047,미래에셋 인버스 2X 옥수수 선물 ETN,00031410,60,ETN,0
520050,미래에셋 인버스 2X 원유선물혼합 ETN(H),00008455,60,ETN,0
520054,미래에셋 레버리지 코스피200 선물 ETN,00186095,60,ETN,0
520055,미래에셋 인버스 2X 코스피200 선물 ETN,00001340,60,ETN,0
520056,미래에셋 레버리지 코스닥150 선물 ETN,00068815,60,ETN,0
520057,미래에셋 인버스 2X 코스닥150 선물 ETN,00001657,60,ETN,0
520064,미래에셋 2X 미국채울트라30년 선물 ETN,00007475,60,ETN,0
520065,미래에셋 -2X 미국채울트라30년 선물 ETN,00012940,60,ETN,0
520066,미래에셋 KRX금현물 Auto-KO-C 2810-01 ETN,00027735,70,ETN(손실제한),0
520068,미래에셋 2X 홍콩H 선물 ETN,00038660,60,ETN,0
520069,미래에셋 -2X 홍콩H 선물 ETN(H),00006250,60,ETN,0
520072,미래에셋 미국 AI TOP3 ETN,00014400,60,ETN,0
520073,미래에셋 레버리지 미국 AI TOP3 ETN,00031705,60,ETN,0
520074,미래에셋 미국 방위산업 TOP3 ETN,00017375,60,ETN,0
520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN,00050645,60,ETN,0
520076,미래에셋 1.5X 천연가스 선물 ETN,00007395,60,ETN,0
520077,미래에셋 -1.5X 천연가스 선물 ETN,00013485,60,ETN,0
520078,미래에셋 미국 제약 TOP3 ETN,00013170,60,ETN,0
520079,미래에셋 레버리지 미국 제약 TOP3 ETN,00028940,60,ETN,0
520080,미래에셋 미국 테크&반도체 TOP3 ETN,00019050,60,ETN,0
520081,미래에셋 2X 미국 테크&반도체 TOP3 ETN,00053890,60,ETN,0
520082,미래에셋 미국 자율주행대표기업 ETN,00012490,60,ETN,0
520083,미래에셋 2X 미국 자율주행대표기업 ETN,00025565,60,ETN,0
520084,미래에셋 -2X 미국 자율주행대표기업 ETN,00009710,60,ETN,0
520085,미래에셋 -2X 미국 AI TOP3 ETN,00013700,60,ETN,0
520086,미래에셋-0.5X S&P500 VIX S/T선물 ETN(H)B,00020685,90,ETN(변동성),0
520087,미래에셋 레버리지 KRX 금현물 ETN,00050790,60,ETN,0
520088,미래에셋 S&P500 VIX S/T 선물 ETN(H),00010160,90,ETN(변동성),0
520089,미래에셋 CAPE 실러 US Core Sector ETN,00011825,60,ETN,0
520090,미래에셋 천연가스 선물 ETN B,00008270,60,ETN,0
520091,미래에셋 인버스 천연가스 선물 ETN B,00010390,60,ETN,0
520092,미래에셋 레버리지 은 선물 ETN B,00070740,60,ETN,0
520093,미래에셋 인버스 2X 은 선물 ETN B,00001580,60,ETN,0
520094,미래에셋 CD금리 플러스 ETN,00100760,60,ETN,0
530023,삼성 레버리지 China A50 선물 ETN(H),00043065,60,ETN,0
530031,삼성 레버리지 WTI원유 선물 ETN,00001399,60,ETN,0
530036,삼성 인버스 2X WTI원유 선물 ETN,00000067,60,ETN,0
530055,삼성 레버리지 금 선물 ETN(H),00166315,60,ETN,0
530056,삼성 인버스 2X 금 선물 ETN(H),00001277,60,ETN,0
530060,삼성 코스피 양매도 5% OTM ETN,00005605,60,ETN,0
530061,삼성 레버리지 은 선물 ETN(H),00079240,60,ETN,0
530062,삼성 인버스 2X 은 선물 ETN(H),00000032,60,ETN,0
530063,삼성 레버리지 구리 선물 ETN(H),00023030,60,ETN,0
530064,삼성 인버스 2X 구리 선물 ETN(H),00000823,60,ETN,0
530067,삼성 KRX 금현물 ETN,00040650,60,ETN,0
530083,삼성 금 선물 ETN(H),00027165,60,ETN,0
530084,삼성 인버스 금 선물 ETN(H),00004230,60,ETN,0
530089,삼성 은 선물 ETN(H),00034205,60,ETN,0
530090,삼성 인버스 은 선물 ETN(H),00002045,60,ETN,0
530092,삼성 인버스 코스피 200 선물 ETN,00003810,60,ETN,0
530094,삼성 인버스 코스닥 150 선물 ETN,00004660,60,ETN,0
530095,삼성 구리 선물 ETN(H),00013900,60,ETN,0
530096,삼성 인버스 구리 선물 ETN(H),00006860,60,ETN,0
530104,삼성 레버리지 코스피200 선물 ETN,00186385,60,ETN,0
530105,삼성 인버스 2X 코스피200 선물 ETN,00001345,60,ETN,0
530106,삼성 레버리지 코스닥150 선물 ETN,00068690,60,ETN,0
530107,삼성 인버스 2X 코스닥150 선물 ETN,00001658,60,ETN,0
530111,삼성 레버리지 천연가스 선물 ETN C,00001694,60,ETN,0
530112,삼성 S&P500 TR ETN,00018075,60,ETN,0
530113,삼성 레버리지 S&P500 선물 ETN,00046090,60,ETN,0
530114,삼성 인버스 2X S&P500 선물 ETN,00010260,60,ETN,0
530115,삼성 레버리지 나스닥 100 TR ETN,00052745,60,ETN,0
530116,삼성 인버스 2X 나스닥 100 TR ETN,00006610,60,ETN,0
530117,삼성 코스피 200 TR ETN,00029235,60,ETN,0
530118,삼성 코스닥 150 TR ETN,00015790,60,ETN,0
530119,삼성 레버리지 항셍테크 TR ETN(H) B,00031330,60,ETN,0
530120,삼성 나스닥 100 TR ETN,00014045,60,ETN,0
530121,삼성 항셍테크 TR ETN(H) B,00013925,60,ETN,0
530122,삼성 인버스 2X 항셍테크 TR ETN(H) B,00005770,60,ETN,0
530123,삼성 일본니케이225선물 ETN(H),00015435,60,ETN,0
530124,삼성 레버리지 일본니케이225선물 ETN(H),00043565,60,ETN,0
530125,삼성 인버스 2X 일본니케이225선물 ETN(H),00006515,60,ETN,0
530126,삼성 코리아 밸류업 TR ETN,00028890,60,ETN,0
530127,삼성 미국다우존스 TR ETN,00011400,60,ETN,0
530128,삼성 레버리지 미국다우존스 선물 ETN,00023410,60,ETN,0
530129,삼성 인버스 2X 미국다우존스 선물 ETN,00015990,60,ETN,0
530130,삼성 S&P500 VIX S/T 선물 ETN B,00011625,90,ETN(변동성),0
530131,삼성 인버스0.5X S&P500 VIX S/T선물 ETN B,00020055,90,ETN(변동성),0
530132,삼성 블룸버그 WTI원유 선물 ETN B,00011565,60,ETN,0
530133,삼성 블룸버그 레버리지 WTI원유선물 ETN B,00024320,60,ETN,0
530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,00011945,60,ETN,0
530135,삼성 인버스 China A50 선물 ETN(H) B,00008825,60,ETN,0
530136,삼성 인버스 2X 천연가스 선물 ETN D,00014325,60,ETN,0
530137,삼성 KRX 2차전지 TOP10 TR ETN,00014510,60,ETN,0
530138,삼성 KRX 레버리지 2차전지 TOP10 TR ETN,00037750,60,ETN,0
530139,삼성 iSelect 조선 TOP10 TR ETN,00015985,60,ETN,0
530140,삼성 iSelect 레버리지 조선 TOP10 TR ETN,00045505,60,ETN,0
530141,삼성 중국 자동차 TOP5 TR ETN(H),00009280,60,ETN,0
530142,삼성 중국 AI 테크 TOP5 TR ETN(H),00008630,60,ETN,0
550041,N2 미국 IT TOP5 ETN(H),00049765,60,ETN,0
550043,N2 인버스 레버리지 WTI원유 선물 ETN(H),00000049,60,ETN,0
550062,N2 레버리지 금 선물 ETN(H),00110230,60,ETN,0
550063,N2 인버스 레버리지 금 선물 ETN(H),00002705,60,ETN,0
550064,N2 레버리지 은 선물 ETN(H),00092615,60,ETN,0
550069,N2 레버리지 구리 선물 ETN(H),00022985,60,ETN,0
550070,N2 인버스 레버리지 구리 선물 ETN(H),00005925,60,ETN,0
550082,N2 KIS CD금리투자 ETN,00054950,60,ETN,0
550084,N2 코스피 200 TR ETN,00028795,60,ETN,0
550085,N2 코스닥 150 TR ETN,00014775,60,ETN,0
550087,N2 선진국 1등주 ETN,00011215,60,ETN,0
550088,N2 월간 레버리지 선진국 1등주 ETN,00022125,60,ETN,0
550089,N2 월간 레버리지 코스피 200 선물 ETN,00119155,60,ETN,0
550091,N2 방위산업 Top5 ETN,00042140,60,ETN,0
550092,N2 월간 레버리지 방위산업 Top5 ETN,00199060,60,ETN,0
550093,N2 전력인프라 Top5 ETN,00038560,60,ETN,0
550095,N2 레버리지 국채10년 ETN,00018435,60,ETN,0
550096,N2 레버리지 국채30년 ETN,00016525,60,ETN,0
550097,N2 레버리지 코스닥150 선물 ETN,00049960,60,ETN,0
550098,N2 인버스 2X 코스닥150 선물 ETN,00006015,60,ETN,0
550099,N2 레버리지 천연가스 선물 ETN,00013185,60,ETN,0
550100,N2 인버스 2X 천연가스 선물 ETN,00011195,60,ETN,0
570019,한투 코스피 양매도 5% OTM ETN,00005820,60,ETN,0
570022,한투 레버리지 S&P500 선물 ETN(H),00048830,60,ETN,0
570023,한투 인버스 2X S&P500 선물 ETN(H),00000814,60,ETN,0
570029,한투 코스피 양매도 3% OTM ETN,00005270,60,ETN,0
570047,한투 FTSE100 ETN,00028250,60,ETN,0
570050,한투 S&P500 선물 ETN,00024915,60,ETN,0
570051,한투 나스닥 100 ETN,00027120,60,ETN,0
570054,한투 레버리지 유로스탁스50 ETN(H) B,00025585,60,ETN,0
570055,한투 금 선물 ETN,00033650,60,ETN,0
570056,한투 인버스 금 선물 ETN,00005410,60,ETN,0
570057,한투 은 선물 ETN,00039275,60,ETN,0
570058,한투 인버스 은 선물 ETN,00002765,60,ETN,0
570059,한투 레버리지 금 선물 ETN,00137380,60,ETN,0
570060,한투 인버스 2X 금 선물 ETN,00003370,60,ETN,0
570061,한투 레버리지 은 선물 ETN,00115490,60,ETN,0
570063,한투 베트남 VN30 선물 ETN(H),00015665,60,ETN,0
570064,한투 인버스 베트남 VN30 선물 ETN(H),00005860,60,ETN,0
570065,한투 레버리지 베트남 VN30 선물 ETN(H),00036945,60,ETN,0
570066,한투 인버스 2X 베트남 VN30 선물 ETN(H),00005170,60,ETN,0
570069,한투 레버리지 플래티넘 선물 ETN,00063530,60,ETN,0
570070,한투 인버스 2X 플래티넘 선물 ETN,00001374,60,ETN,0
570071,한투 구리 선물 ETN,00016865,60,ETN,0
570072,한투 레버리지 구리 선물 ETN,00027970,60,ETN,0
570073,한투 인버스 2X 구리 선물 ETN,00007205,60,ETN,0
570074,한투 S&P 유럽탄소배출권 선물 ETN(H),00010565,60,ETN,0
570081,한투 레버리지 코스닥150선물 ETN,00069415,60,ETN,0
570082,한투 인버스 2X 코스닥150선물 ETN,00001675,60,ETN,0
570085,한투 블룸버그 인도네시아 대표원자재 ETN,00015450,60,ETN,0
570090,한투 KIS CD금리투자 ETN,00054955,60,ETN,0
570091,한투 인버스 유로스탁스50 ETN(H) C,00006575,60,ETN,0
570092,한투 인버스 2X 유로스탁스50 ETN(H) B,00007565,60,ETN,0
570093,한투 레버리지 천연가스 선물 ETN B,00002280,60,ETN,0
570094,한투 일본 엔선물 ETN C,00009205,60,ETN,0
570095,한투 레버리지 일본 엔선물 ETN C,00007640,60,ETN,0
570096,한투 인버스 2X 일본 엔선물 ETN,00010905,60,ETN,0
570097,한투 S&P 엔달러 선물 ETN(H),00008090,60,ETN,0
570098,한투 S&P 레버리지 엔달러 선물 ETN(H),00006405,60,ETN,0
570099,한투 S&P 인버스 2X 엔달러 선물 ETN(H),00014065,60,ETN,0
570100,한투 일본종합상사TOP5 ETN,00023850,60,ETN,0
570101,한투 인버스 나스닥100 ETN B,00008305,60,ETN,0
570102,한투 레버리지 나스닥100 ETN B,00014220,60,ETN,0
570103,한투 인버스2X 나스닥100 ETN B,00005860,60,ETN,0
570104,한투 일본니케이225선물 ETN(H),00015470,60,ETN,0
570105,한투 인버스일본니케이225선물 ETN(H),00005685,60,ETN,0
570106,한투 레버리지일본니케이225선물 ETN(H),00042605,60,ETN,0
570107,한투 인버스2X일본니케이225선물 ETN(H),00005780,60,ETN,0
570108,한투 레버리지국채30년 ETN,00015770,60,ETN,0
570109,한투 레버리지미국채30년 ETN,00018465,60,ETN,0
570110,한투 3X레버리지국채30년 ETN,00031000,60,ETN,0
570111,한투 3X레버리지미국채30년 ETN,00047205,60,ETN,0
570114,한투 S&P500 VIX S/T선물 ETN(H) B,00012125,90,ETN(변동성),0
570115,한투 인버스0.5X S&P500 VIX S/T선물 ETN B,00020525,90,ETN(변동성),0
570116,한투 블룸버그레버리지WTI원유선물 ETN B,00024510,60,ETN,0
570117,한투 블룸버그인버스2XWTI원유선물 ETN B,00012005,60,ETN,0
570118,한투 인버스2X천연가스선물 ETN B,00010455,60,ETN,0
580010,KB Wise 분할매매 ETN,00012155,60,ETN,0
580016,KB 레버리지 S&P 500 선물 ETN(H),00022255,60,ETN,0
580017,KB 인버스 2X S&P 500 선물 ETN,00004415,60,ETN,0
580019,KB 인버스 2X 항셍테크 선물 ETN,00003750,60,ETN,0
580020,KB 천연가스 선물 ETN(H),00003530,60,ETN,0
580021,KB 인버스 천연가스 선물 ETN,00011810,60,ETN,0
580022,KB 레버리지 금 선물 ETN(H),00110515,60,ETN,0
580023,KB 인버스 2X 금 선물 ETN(H),00002715,60,ETN,0
580026,KB S&P 레버리지 은 선물 ETN(H),00093680,60,ETN,0
580032,KB 레버리지 구리 선물 ETN(H),00023230,60,ETN,0
580033,KB 인버스 2X 구리 선물 ETN(H),00005920,60,ETN,0
580034,KB 레버리지 FANG 플러스 ETN(H),00065000,60,ETN,0
580035,KB S&P 유럽탄소배출권 선물 ETN(H),00007950,60,ETN,0
580039,KB 레버리지 KOSPI 200 선물 ETN,00185630,60,ETN,0
580040,KB 인버스 2X KOSPI 200 선물 ETN,00001346,60,ETN,0
580043,KB 레버리지 KOSDAQ 150 선물 ETN,00068755,60,ETN,0
580044,KB 인버스 2X KOSDAQ 150 선물 ETN,00001661,60,ETN,0
580047,KB 레버리지 항셍테크 선물 ETN(H) B,00016105,60,ETN,0
580048,KB 차이나 대형주 CSI 300 ETN,00013255,60,ETN,0
580049,KB 차이나 중형주 CSI 500 ETN,00015095,60,ETN,0
580050,KB 차이나 과창판 STAR 50 ETN,00014520,60,ETN,0
580051,KB 레버리지 밀 선물 ETN,00006895,60,ETN,0
580052,KB 인버스 2X 밀 선물 ETN,00039375,60,ETN,0
580053,KB 레버리지 콩 선물 ETN,00015930,60,ETN,0
580054,KB 인버스 2X 콩 선물 ETN,00026715,60,ETN,0
580055,KB 블룸버그 레버리지 천연가스 선물 ETN,00001962,60,ETN,0
580056,KB 일본 로보틱스 TOP 10 ETN,00025600,60,ETN,0
580057,KB 일본 컨슈머 TOP 10 ETN,00013465,60,ETN,0
580058,KB KIS CD금리투자 ETN,00053045,60,ETN,0
580059,KB 미국채 10년 ETN,00011250,60,ETN,0
580060,KB 레버리지 미국채 10년 ETN,00022480,60,ETN,0
580061,KB 미국채 30년 ETN,00010430,60,ETN,0
580062,KB 레버리지 미국채 30년 ETN,00018965,60,ETN,0
580063,KB 레버리지 미국채 10년 선물 ETN,00021220,60,ETN,0
580064,KB 인버스 2X 미국채 10년 선물 ETN,00019680,60,ETN,0
580065,KB 코스닥 150 TR ETN,00016085,60,ETN,0
580066,KB 인도 대형 성장주 Select 5 ETN,00010700,60,ETN,0
580067,KB 인도 디지털 Select 5 ETN,00009875,60,ETN,0
580068,KB S&P 레버리지 WTI원유 선물 ETN B,00024515,60,ETN,0
580069,KB S&P 인버스 2X WTI원유 선물 ETN B,00012030,60,ETN,0
580070,KB 레버리지 2차전지 TOP 10 TR ETN,00037915,60,ETN,0
580071,KB 인버스 2X 천연가스 선물 ETN B,00010470,60,ETN,0
580072,KB 화웨이 밸류체인 ETN,00012420,60,ETN,0
580073,KB 레버리지 화웨이 밸류체인 ETN,00028555,60,ETN,0
580074,KB BYD 밸류체인 ETN,00010925,60,ETN,0
580075,KB 레버리지 BYD 밸류체인 ETN,00023465,60,ETN,0
580076,KB 레버리지 미국 나스닥 100 TR ETN B,00020530,60,ETN,0
580077,KB 인버스 2X 미국 나스닥 100 TR ETN B,00017810,60,ETN,0
610001,메리츠 인플레이션 국채 ETN,00012115,60,ETN,0
610003,메리츠 미국 인플레이션 국채 ETN(H),00009320,60,ETN,0
610007,메리츠 국채30년 ETN,00008195,60,ETN,0
610008,메리츠 레버리지 국채30년 ETN,00005340,60,ETN,0
610009,메리츠 인버스 국채30년 ETN,00013405,60,ETN,0
610012,메리츠 레버리지 금 선물 ETN(H),00109455,60,ETN,0
610013,메리츠 인버스 2X 금 선물 ETN(H),00002785,60,ETN,0
610016,메리츠 레버리지 은 선물 ETN(H),00097620,60,ETN,0
610018,메리츠 국채10년 ETN,00010450,60,ETN,0
610020,메리츠 인버스 국채10년 ETN,00011235,60,ETN,0
610022,메리츠 미국채10년 ETN(H),00008730,60,ETN,0
610023,메리츠 레버리지 미국채10년 ETN(H),00006505,60,ETN,0
610024,메리츠 인버스 미국채10년 ETN(H),00012925,60,ETN,0
610025,메리츠 인버스 2X 미국채10년 ETN(H),00014735,60,ETN,0
610028,메리츠 레버리지 구리 선물 ETN(H),00023295,60,ETN,0
610029,메리츠 인버스 2X 구리 선물 ETN(H),00005965,60,ETN,0
610030,메리츠 S&P 유럽탄소배출권 선물 ETN(H),00010580,60,ETN,0
610034,메리츠 대표 농산물 선물 ETN(H),00008500,60,ETN,0
610035,메리츠 레버리지 대표 농산물 선물 ETN(H),00010445,60,ETN,0
610036,메리츠 인버스 2X 대표 농산물 선물 ETN(H),00025625,60,ETN,0
610037,메리츠 미국채30년 ETN(H),00007780,60,ETN,0
610038,메리츠 레버리지 미국채30년 ETN(H),00004895,60,ETN,0
610039,메리츠 인버스 미국채30년 ETN(H),00013605,60,ETN,0
610040,메리츠 인버스 2X 미국채30년 ETN(H),00015465,60,ETN,0
610045,메리츠 국채3년 ETN,00011365,60,ETN,0
610047,메리츠 인버스 국채3년 ETN,00010520,60,ETN,0
610049,메리츠 국채5년 ETN,00011595,60,ETN,0
610051,메리츠 인버스 국채5년 ETN,00010295,60,ETN,0
610055,메리츠 3X 레버리지 국채3년 ETN,00022240,60,ETN,0
610056,메리츠 인버스 3X 국채3년 ETN,00019790,60,ETN,0
610057,메리츠 3X 레버리지 국채5년 ETN,00022015,60,ETN,0
610058,메리츠 인버스 3X 국채5년 ETN,00019720,60,ETN,0
610059,메리츠 3X 레버리지 국채10년 ETN,00020660,60,ETN,0
610060,메리츠 인버스 3X 국채10년 ETN,00019000,60,ETN,0
610061,메리츠 3X 레버리지 국채30년 ETN,00044695,60,ETN,0
610062,메리츠 인버스 3X 국채30년 ETN,00039600,60,ETN,0
610063,메리츠 KIS CD금리투자 ETN,00054930,60,ETN,0
610064,메리츠 KAP 통안채 6개월 ETN,00054405,60,ETN,0
610066,메리츠 KAP 통안채 3개월 ETN,00054405,60,ETN,0
610067,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,00001758,60,ETN,0
610068,메리츠 KAP 일본 엔화 ETN,00010180,60,ETN,0
610069,메리츠 KAP 레버리지 일본 엔화 ETN,00018740,60,ETN,0
610070,메리츠 KAP 인버스 2X 일본 엔화 ETN,00021855,60,ETN,0
610071,메리츠 KAP 중국 위안화 ETN,00012325,60,ETN,0
610072,메리츠 KAP 레버리지 중국 위안화 ETN,00027835,60,ETN,0
610073,메리츠 KAP 인버스 2X 중국 위안화 ETN,00015350,60,ETN,0
610074,메리츠 미국채10년 ETN,00011750,60,ETN,0
610075,메리츠 3X 레버리지 미국채10년 ETN,00060310,60,ETN,0
610076,메리츠 인버스 3X 미국채10년 ETN,00044295,60,ETN,0
610077,메리츠 미국채30년 ETN,00011215,60,ETN,0
610078,메리츠 3X 레버리지 미국채30년 ETN,00048980,60,ETN,0
610079,메리츠 인버스 3X 미국채30년 ETN,00043900,60,ETN,0
610080,메리츠 멕시코 페소화 ETN,00013315,60,ETN,0
610081,메리츠 레버리지 멕시코 페소화 ETN,00033240,60,ETN,0
610082,메리츠 인도 루피화 ETN,00010430,60,ETN,0
610083,메리츠 레버리지 인도 루피화 ETN,00020615,60,ETN,0
610084,메리츠 미국채30년 스트립 ETN(H),00009840,60,ETN,0
610085,메리츠 레버리지 미국채30년 스트립 ETN(H),00043305,60,ETN,0
610086,메리츠 인버스2X 미국채30년 스트립 ETN(H),00047640,60,ETN,0
610087,메리츠 솔랙티브 WTI원유 선물 ETN(H),00011570,60,ETN,0
610088,메리츠 솔랙티브 2X WTI원유 선물 ETN(H),00024100,60,ETN,0
610089,메리츠 솔랙티브 -2X WTI원유 선물 ETN(H),00012620,60,ETN,0
610090,메리츠 일본 국채 10년 ETN,00009405,60,ETN,0
610091,메리츠 3X 레버리지 일본 국채 10년 ETN,00017365,60,ETN,0
610092,메리츠 인버스 일본 국채 10년 ETN,00010070,60,ETN,0
610093,메리츠 인버스 3X 일본 국채 10년 ETN,00021420,60,ETN,0
610094,메리츠 천연가스 선물 ETN(H),00009020,60,ETN,0
610095,메리츠 2X 천연가스 선물 ETN(H),00011855,60,ETN,0
610096,메리츠 -2X 천연가스 선물 ETN(H),00011620,60,ETN,0
700011,하나 레버리지 옥수수 선물 ETN(H),00008700,60,ETN,0
700012,하나 인버스 2X 옥수수 선물 ETN(H),00025945,60,ETN,0
700013,하나 레버리지 콩 선물 ETN(H),00023305,60,ETN,0
700014,하나 인버스 2X 콩 선물 ETN(H),00011780,60,ETN,0
700017,하나 레버리지 코스닥150 선물 ETN,00069395,60,ETN,0
700018,하나 인버스 2X 코스닥150 선물 ETN,00001680,60,ETN,0
700022,하나 Solactive US Tech Top 10 ETN(H),00028395,60,ETN,0
700023,하나 Solactive 2X US Tech Top 10 ETN(H),00119895,60,ETN,0
700025,하나 블룸버그 2X 천연가스 선물 ETN(H) B,00001852,60,ETN,0
700026,하나 CD금리투자 ETN,00106105,60,ETN,0
700027,하나 반도체 ETN,00033340,60,ETN,0
700028,하나 레버리지 반도체 ETN,00184965,60,ETN,0
700029,하나 S&P 레버리지 WTI원유 선물 ETN B,00024395,60,ETN,0
700030,하나 S&P 인버스 2X WTI원유 선물 ETN B,00011895,60,ETN,0
700031,하나 레버리지 천연가스 선물 ETN(H),00011810,60,ETN,0
700032,하나 인버스 2X 천연가스 선물 ETN(H),00011545,60,ETN,0
700033,하나 K방산TOP10 ETN,00011870,60,ETN,0
700034,하나 레버리지 K방산TOP10 ETN,00025475,60,ETN,0
700035,하나 인버스 2X K방산TOP10 ETN,00010925,60,ETN,0
700036,하나 인버스 2X 반도체 ETN,00014120,60,ETN,0
760004,키움 인버스 미국달러선물 ETN,00009385,60,ETN,0
760005,키움 INDXX 미국테크탑10 ETN,00031960,60,ETN,0
760006,키움 KPOP ETN,00012260,60,ETN,0
760007,키움 코스피 200 TR ETN,00028830,60,ETN,0
760008,키움 코스닥 150 TR ETN,00015165,60,ETN,0
760009,키움 CD금리투자 ETN,00105755,60,ETN,0
760010,키움 2차전지산업 ETN,00011450,60,ETN,0
760011,키움 레버리지 2차전지산업 ETN,00018650,60,ETN,0
760012,키움 반도체TOP10 ETN,00028890,60,ETN,0
760013,키움 레버리지 반도체TOP10 ETN,00121960,60,ETN,0
760014,키움 바이오TOP10 ETN,00012560,60,ETN,0
760015,키움 레버리지 바이오TOP10 ETN,00025870,60,ETN,0
760016,키움 레버리지 조선TOP10 ETN,00136420,60,ETN,0
760017,키움 조선TOP10 ETN,00029785,60,ETN,0
760018,키움 미국달러선물 ETN B,00010290,60,ETN,0
760019,키움 리츠부동산인프라 ETN,00011560,60,ETN,0
760020,키움 레버리지 리츠부동산인프라 ETN,00026070,60,ETN,0
760021,키움 코스피200 선물 달러노출 ETN,00024575,60,ETN,0
760022,키움 K방산 TOP5 ETN,00012775,60,ETN,0
760023,키움 레버리지 K방산 TOP5 ETN,00030025,60,ETN,0
760024,키움 인버스 2X K방산 TOP5 ETN,00009760,60,ETN,0
760025,키움 전력 TOP5 ETN,00011735,60,ETN,0
760026,키움 레버리지 전력 TOP5 ETN,00027400,60,ETN,0
760027,키움 인버스 2X 전력 TOP5 ETN,00014180,60,ETN,0
760028,키움 인버스 2X 반도체TOP10 ETN,00013685,60,ETN,0
900140,엘브이엠씨홀딩스,00001587,0,거래소,0
950210,프레스티지바이오파마,00010900,0,거래소,0
0001A0,덕양에너젠,00021650,10,코스닥,10
000250,삼천당제약,00757000,10,코스닥,10
000440,중앙에너비스,00020800,10,코스닥,10
0004V0,엔비알모션,00019350,10,코스닥,10
0004Y0,디비금융제14호스팩,00002115,10,코스닥,10
0007C0,아크릴,00045150,10,코스닥,10
0008Z0,에스엔시스,00033250,10,코스닥,10
0009K0,에임드바이오,00051900,10,코스닥,10
001000,신라섬유,00002395,10,코스닥,10
0010V0,제이피아이헬스케어,00013800,10,코스닥,10
0013V0,삼진식품,00010950,10,코스닥,10
001540,안국약품,00008120,10,코스닥,10
0015G0,그린광학,00042650,10,코스닥,10
0015N0,아로마티카,00014040,10,코스닥,10
0015S0,페스카로,00020600,10,코스닥,10
001810,무림SP,00001473,10,코스닥,10
001840,이화공영,00002215,10,코스닥,10
002230,피에스텍,00011070,10,코스닥,10
002290,삼일기업공사,00003865,10,코스닥,10
002680,한탑,00000656,10,코스닥,10
002800,신신제약,00005960,10,코스닥,10
003100,선광,00022750,10,코스닥,10
003310,대주산업,00003945,10,코스닥,10
003380,하림지주,00016280,10,코스닥,10
0037T0,KB제32호스팩,00002050,10,코스닥,10
003800,에이스침대,00036550,10,코스닥,10
0041B0,교보18호스팩,00002105,10,코스닥,10
0041J0,엘에스스팩1호,00002035,10,코스닥,10
0041L0,하나35호스팩,00002020,10,코스닥,10
0044K0,삼성스팩10호,00002100,10,코스닥,10
004590,한국가구,00004915,10,코스닥,10
004650,창해에탄올,00009830,10,코스닥,10
004780,대륙제관,00003990,10,코스닥,10
005160,동국산업,00002920,10,코스닥,10
005290,동진쎄미켐,00055300,10,코스닥,10
0054V0,엔에이치스팩32호,00002070,10,코스닥,10
005670,푸드웰,00006160,10,코스닥,10
005710,대원산업,00018130,10,코스닥,10
005860,한일사료,00003120,10,코스닥,10
005990,매일홀딩스,00012160,10,코스닥,10
006050,국영지앤엠,00001314,10,코스닥,10
006140,피제이전자,00007390,10,코스닥,10
006620,동구바이오제약,00005620,10,코스닥,10
006730,서부T&D,00015880,10,코스닥,10
0068Y0,비엔케이제3호스팩,00002040,10,코스닥,10
006910,보성파워텍,00011270,10,코스닥,10
006920,모헨즈,00003560,10,코스닥,10
0071M0,삼성스팩11호,00002050,10,코스닥,10
0072Z0,KB제33호스팩,00002005,10,코스닥,10
007330,푸른저축은행,00011730,10,코스닥,10
007370,진양제약,00005020,10,코스닥,10
007390,네이처셀,00021600,10,코스닥,10
007530,와이엠,00002515,10,코스닥,10
007680,대원,00004180,10,코스닥,10
007720,소노스퀘어,00000610,10,코스닥,10
007770,한일화학,00008140,10,코스닥,10
007820,에스엠코어,00005600,10,코스닥,10
008290,원풍물산,00000391,10,코스닥,10
008370,원풍,00004865,10,코스닥,10
008470,부스타,00003670,10,코스닥,10
008830,대동기어,00024300,10,코스닥,10
0088D0,메리츠제1호스팩,00002185,10,코스닥,10
0091W0,신영스팩11호,00002100,10,코스닥,10
009300,삼아제약,00016360,10,코스닥,10
0093G0,미래에셋비전스팩8호,00002020,10,코스닥,10
009520,포스코엠텍,00020200,10,코스닥,10
009620,삼보산업,00001758,10,코스닥,10
0096B0,삼성스팩12호,00002065,10,코스닥,10
0096D0,미래에셋비전스팩9호,00002035,10,코스닥,10
009730,이렘,00000609,10,코스닥,10
009780,엠에스씨,00007880,10,코스닥,10
0097F0,미래에셋비전스팩10호,00002020,10,코스닥,10
0098T0,교보19호스팩,00002070,10,코스닥,10
